Date,Mention_Count,Mention_Rank,Sentiment_Score,Close,Volume
2018-08-01,0.0,0.0,0.0,2.1700000762939453,6711000.0
2018-08-02,0.0,0.0,0.0,2.1700000762939453,7641000.0
2018-08-03,0.0,0.0,0.0,2.0999999046325684,6063000.0
2018-08-04,0.0,0.0,0.0,,
2018-08-05,0.0,0.0,0.0,,
2018-08-06,0.0,0.0,0.0,2.1050000190734863,5018000.0
2018-08-07,0.0,0.0,0.0,2.025000095367432,8522000.0
2018-08-08,0.0,0.0,0.0,1.965000033378601,7075000.0
2018-08-09,0.0,0.0,0.0,2.013000011444092,2460000.0
2018-08-10,0.0,0.0,0.0,1.9800000190734863,1851000.0
2018-08-11,0.0,0.0,0.0,,
2018-08-12,0.0,0.0,0.0,,
2018-08-13,0.0,0.0,0.0,1.995000004768372,3113000.0
2018-08-14,0.0,0.0,0.0,1.9700000286102293,3195000.0
2018-08-15,0.0,0.0,0.0,1.875,4807000.0
2018-08-16,0.0,0.0,0.0,1.9149999618530276,5872000.0
2018-08-17,0.0,0.0,0.0,1.8849999904632568,5347000.0
2018-08-18,0.0,0.0,0.0,,
2018-08-19,0.0,0.0,0.0,,
2018-08-20,0.0,0.0,0.0,1.8949999809265137,4078000.0
2018-08-21,0.0,0.0,0.0,1.8350000381469729,14565000.0
2018-08-22,0.0,0.0,0.0,1.565000057220459,224148000.0
2018-08-23,0.0,0.0,0.0,1.7239999771118164,73025000.0
2018-08-24,0.0,0.0,0.0,1.6380000114440918,146578000.0
2018-08-25,0.0,0.0,0.0,,
2018-08-26,0.0,0.0,0.0,,
2018-08-27,0.0,0.0,0.0,1.725000023841858,34298000.0
2018-08-28,0.0,0.0,0.0,1.9479999542236328,20531000.0
2018-08-29,0.0,0.0,0.0,2.015000104904175,16232000.0
2018-08-30,0.0,0.0,0.0,2.065000057220459,11525000.0
2018-08-31,0.0,0.0,0.0,2.0510001182556152,6131000.0
2018-09-01,0.0,0.0,0.0,,
2018-09-02,0.0,0.0,0.0,,
2018-09-03,0.0,0.0,0.0,,
2018-09-04,0.0,0.0,0.0,2.0450000762939453,3171000.0
2018-09-05,0.0,0.0,0.0,1.975000023841858,2986000.0
2018-09-06,0.0,0.0,0.0,2.0,5463000.0
2018-09-07,0.0,0.0,0.0,2.0239999294281006,7948000.0
2018-09-08,0.0,0.0,0.0,,
2018-09-09,0.0,0.0,0.0,,
2018-09-10,0.0,0.0,0.0,2.002000093460083,10198000.0
