Date,Mention_Count,Mention_Rank,Sentiment_Score,Close,Volume
2019-02-07,96.0,1.0,0.0365,245.06173706054688,95482000.0
2019-02-08,136.0,1.0,0.04071,245.3611297607422,75788900.0
2019-02-09,8.0,2.0,0.0434,,
2019-02-10,3.0,4.0,0.04487,,
2019-02-11,49.0,2.0,-0.04858,245.49725341796875,68021400.0
2019-02-12,107.0,1.0,0.13118,248.6541748046875,72270200.0
2019-02-13,97.0,1.0,0.01771,249.4614715576172,65277200.0
2019-02-14,138.0,1.0,0.04764,248.90823364257807,83234400.0
2019-02-15,128.0,1.0,0.02217,251.62062072753903,97088700.0
2019-02-16,17.0,1.0,0.05454,,
2019-02-17,4.0,1.0,0.4181,,
2019-02-18,12.0,1.0,-0.14017,,
2019-02-19,84.0,1.0,0.04211,252.05604553222656,59120800.0
2019-02-20,118.0,1.0,0.01687,252.5640411376953,76610800.0
2019-02-21,63.0,1.0,0.02008,251.666015625,64214700.0
2019-02-22,120.0,1.0,0.00573,253.22630310058597,78114600.0
2019-02-23,8.0,5.0,0.47564,,
2019-02-24,4.0,5.0,0.0,,
2019-02-25,117.0,1.0,0.03892,253.5709228515625,69030700.0
2019-02-26,82.0,1.0,0.05113,253.38961791992188,56844100.0
2019-02-27,114.0,1.0,0.06648,253.2807159423828,56921600.0
2019-02-28,66.0,3.0,-0.12268,252.80897521972656,69268300.0
2019-03-01,121.0,2.0,0.02891,254.3874664306641,78880500.0
2019-03-02,16.0,2.0,-0.07842,,
2019-03-03,4.0,6.0,0.08172,,
2019-03-04,162.0,1.0,-0.01025,253.46218872070312,106494600.0
2019-03-05,83.0,2.0,0.09732,253.1173858642578,59114600.0
2019-03-06,74.0,1.0,0.07545,251.58428955078125,75039800.0
2019-03-07,111.0,1.0,0.07424,249.47972106933597,94885100.0
2019-03-08,159.0,1.0,0.09643,248.980712890625,85795800.0
2019-03-09,14.0,1.0,0.33111,,
2019-03-10,11.0,2.0,0.22145,,
2019-03-11,113.0,2.0,0.04392,252.59133911132807,65098900.0
2019-03-12,134.0,2.0,0.0118,253.54379272460935,79667500.0
2019-03-13,193.0,2.0,0.04837,255.2220916748047,80639200.0
2019-03-14,103.0,1.0,0.03092,255.05882263183597,67518400.0
2019-03-15,115.0,2.0,0.08357,256.3190002441406,81309000.0
2019-03-16,11.0,2.0,-0.13291,,
2019-03-17,3.0,5.0,0.4795,,
2019-03-18,0.0,0.0,0.0,257.24822998046875,62199800.0
2019-03-19,154.0,1.0,0.01521,257.31201171875,90268100.0
2019-03-20,144.0,2.0,-0.00834,256.53759765625,84609200.0
2019-03-21,174.0,2.0,0.08631,259.4350891113281,79550400.0
2019-03-22,214.0,1.0,0.0718,254.44189453125,122659300.0
2019-03-23,13.0,1.0,0.17584,,
2019-03-24,9.0,1.0,-0.05804,,
2019-03-25,70.0,2.0,-0.02021,254.2505645751953,85575200.0
2019-03-26,124.0,1.0,0.07425,256.1457214355469,68125900.0
2019-03-27,139.0,1.0,0.04828,254.80642700195312,72224700.0
2019-03-28,118.0,1.0,-0.03159,255.7721405029297,56238500.0
2019-03-29,152.0,1.0,0.02401,257.3849792480469,82186800.0
2019-03-30,17.0,1.0,0.15069,,
2019-03-31,7.0,2.0,0.2077,,
2019-04-01,135.0,1.0,0.00277,260.4373779296875,77617900.0
2019-04-02,102.0,1.0,0.03941,260.5648498535156,40070400.0
2019-04-03,116.0,2.0,0.03634,260.9749755859375,68243200.0
2019-04-04,103.0,3.0,0.03512,261.6673583984375,48997500.0
2019-04-05,164.0,1.0,0.11686,262.93389892578125,58621700.0
2019-04-06,16.0,2.0,-0.01696,,
2019-04-07,7.0,1.0,0.2802,,
2019-04-08,96.0,2.0,0.02696,263.1343994140625,53566300.0
2019-04-09,91.0,2.0,0.11847,261.78582763671875,66142300.0
2019-04-10,71.0,2.0,-0.05022,262.6788330078125,52601500.0
2019-04-11,104.0,1.0,0.02848,262.60595703125,55093100.0
2019-04-12,138.0,2.0,0.03875,264.38262939453125,69727800.0
2019-04-13,10.0,5.0,0.3324,,
2019-04-14,0.0,0.0,0.0,,
2019-04-15,70.0,3.0,0.02135,264.2095947265625,49596700.0
2019-04-16,107.0,4.0,0.00915,264.38262939453125,52153200.0
2019-04-17,104.0,1.0,0.02017,263.7356872558594,58268300.0
2019-04-18,89.0,1.0,0.0482,264.255126953125,68708500.0
2019-04-19,20.0,1.0,0.28468,,
2019-04-20,5.0,4.0,0.55342,,
2019-04-21,9.0,1.0,0.09367,,
2019-04-22,69.0,1.0,0.02633,264.4828796386719,40160100.0
2019-04-23,110.0,1.0,0.04235,266.861083984375,52246600.0
2019-04-24,80.0,3.0,0.0481,266.26885986328125,50392900.0
2019-04-25,123.0,4.0,-0.05442,266.104736328125,57770900.0
2019-04-26,140.0,3.0,0.03584,267.3439636230469,50916400.0
2019-04-27,7.0,8.0,-0.1351,,
2019-04-28,6.0,6.0,-0.0003,,
2019-04-29,82.0,2.0,0.02372,267.7631225585937,57197700.0
2019-04-30,143.0,4.0,0.04147,267.8996887207031,81111700.0
2019-05-01,241.0,1.0,0.04297,265.8861083984375,71671900.0
2019-05-02,168.0,1.0,0.02503,265.3120422363281,65030200.0
2019-05-03,165.0,1.0,0.14091,267.90887451171875,56543700.0
2019-05-04,25.0,1.0,0.07132,,
2019-05-05,48.0,1.0,-0.0057,,
2019-05-06,197.0,1.0,0.09442,266.8063659667969,107198100.0
2019-05-07,332.0,1.0,-0.0154,262.35076904296875,144729900.0
2019-05-08,182.0,2.0,0.02058,261.9862976074219,91568300.0
2019-05-09,227.0,1.0,0.06178,261.193603515625,103471100.0
2019-05-10,240.0,1.0,0.08739,262.50567626953125,112429300.0
2019-05-11,19.0,1.0,0.07456,,
2019-05-12,5.0,2.0,-0.30884,,
2019-05-13,171.0,1.0,0.04646,255.90890502929688,127290500.0
2019-05-14,111.0,1.0,-0.02552,258.22320556640625,77003200.0
2019-05-15,105.0,2.0,0.03257,259.7357788085937,73956400.0
2019-05-16,112.0,1.0,0.03183,262.1412658691406,76749600.0
2019-05-17,149.0,1.0,0.04323,260.4464416503906,100353000.0
2019-05-18,20.0,1.0,-0.0724,,
2019-05-19,10.0,2.0,0.04508,,
2019-05-20,90.0,2.0,0.04186,258.7243347167969,62877600.0
2019-05-21,104.0,2.0,0.07254,261.05694580078125,46847100.0
2019-05-22,107.0,2.0,-0.09309,260.25518798828125,49482500.0
2019-05-23,147.0,2.0,-0.07127,257.07525634765625,98733800.0
2019-05-24,121.0,2.0,0.03708,257.6582946777344,55268100.0
2019-05-25,7.0,4.0,0.10847,,
2019-05-26,7.0,3.0,-0.31567,,
2019-05-27,12.0,2.0,0.16532,,
2019-05-28,132.0,2.0,0.03943,255.26199340820312,70029400.0
2019-05-29,153.0,1.0,0.06532,253.54888916015625,104972900.0
2019-05-30,89.0,2.0,0.04581,254.24131774902344,62523800.0
2019-05-31,183.0,1.0,0.05679,250.81544494628903,86862800.0
2019-06-01,26.0,1.0,0.08688,,
2019-06-02,13.0,1.0,-0.04638,,
2019-06-03,176.0,1.0,-0.0104,250.17762756347656,96428000.0
2019-06-04,184.0,1.0,0.06429,255.60812377929688,77231900.0
2019-06-05,184.0,1.0,0.04365,257.8222961425781,71169700.0
2019-06-06,165.0,2.0,0.02671,259.4988708496094,69430400.0
2019-06-07,247.0,1.0,0.01828,262.0956420898437,74272200.0
2019-06-08,34.0,1.0,0.16963,,
2019-06-09,37.0,1.0,0.068,,
2019-06-10,112.0,3.0,-0.0287,263.29840087890625,60799100.0
2019-06-11,118.0,2.0,0.02065,263.234619140625,58641300.0
2019-06-12,92.0,2.0,0.03583,262.7699279785156,47096300.0
2019-06-13,104.0,1.0,0.02096,263.8541259765625,48945200.0
2019-06-14,92.0,2.0,0.08066,263.5626525878906,52324700.0
2019-06-15,14.0,1.0,-0.0246,,
2019-06-16,6.0,2.0,0.33237,,
2019-06-17,56.0,3.0,0.02797,263.66290283203125,39205700.0
2019-06-18,117.0,2.0,0.05634,266.42364501953125,85434800.0
2019-06-19,135.0,1.0,0.09473,267.0250549316406,78674400.0
2019-06-20,167.0,1.0,0.0191,269.5762023925781,116570000.0
2019-06-21,121.0,1.0,0.03348,269.1844482421875,83309500.0
2019-06-22,11.0,3.0,0.12053,,
2019-06-23,10.0,1.0,0.32106,,
2019-06-24,87.0,1.0,0.00377,268.85479736328125,47582700.0
2019-06-25,105.0,2.0,-0.07672,266.2179260253906,82028700.0
2019-06-26,49.0,2.0,0.06626,265.9524841308594,51584900.0
2019-06-27,53.0,1.0,0.10056,266.8955383300781,40355200.0
2019-06-28,99.0,1.0,-0.02222,268.26885986328125,59350900.0
2019-06-29,34.0,1.0,0.14791,,
2019-06-30,15.0,1.0,0.22959,,
2019-07-01,122.0,1.0,0.03499,270.704345703125,78705600.0
2019-07-02,83.0,1.0,-0.03758,271.4093322753906,61504500.0
2019-07-03,143.0,1.0,0.0009,273.57928466796875,40898900.0
2019-07-04,5.0,3.0,-0.10208,,
2019-07-05,144.0,1.0,0.07341,273.2679443359375,51677300.0
2019-07-06,10.0,1.0,-0.23551,,
2019-07-07,22.0,1.0,0.14529,,
2019-07-08,91.0,1.0,0.05636,271.76641845703125,45841800.0
2019-07-09,87.0,1.0,0.11333,272.105224609375,41101300.0
2019-07-10,156.0,1.0,0.00656,273.4052429199219,58448500.0
2019-07-11,149.0,1.0,0.00547,274.0462646484375,50826100.0
2019-07-12,193.0,1.0,0.03941,275.2731018066406,40326000.0
2019-07-13,11.0,1.0,0.14828,,
2019-07-14,11.0,1.0,0.07432,,
2019-07-15,45.0,2.0,0.09502,275.3646545410156,33900000.0
2019-07-16,84.0,2.0,0.03463,274.4765625,36650100.0
2019-07-17,98.0,3.0,0.02227,272.6087646484375,36036300.0
2019-07-18,86.0,2.0,0.04316,273.6067199707031,51392600.0
2019-07-19,115.0,2.0,0.02851,272.0869140625,58678600.0
2019-07-20,10.0,2.0,0.17599,,
2019-07-21,10.0,2.0,-0.01261,,
2019-07-22,41.0,2.0,-0.03505,272.7552490234375,43638100.0
2019-07-23,70.0,2.0,0.04531,274.7054748535156,44564500.0
2019-07-24,59.0,3.0,0.03383,275.9965209960937,47213200.0
2019-07-25,65.0,4.0,0.06917,274.67803955078125,55394100.0
2019-07-26,83.0,2.0,0.03655,276.5183410644531,45084100.0
2019-07-27,10.0,3.0,0.06892,,
2019-07-28,9.0,4.0,0.23402,,
2019-07-29,42.0,4.0,0.02499,276.0147399902344,38126500.0
2019-07-30,44.0,6.0,0.02207,275.33721923828125,45849000.0
2019-07-31,115.0,1.0,-0.01837,272.32489013671875,104245200.0
2019-08-01,141.0,1.0,0.0406,269.9534912109375,142646600.0
2019-08-02,207.0,1.0,0.03019,267.9209289550781,116749700.0
2019-08-03,11.0,2.0,0.07211,,
2019-08-04,2.0,13.0,0.79975,,
2019-08-05,247.0,1.0,0.00952,259.8636779785156,178745400.0
2019-08-06,177.0,1.0,-0.04512,263.5077209472656,120711700.0
2019-08-07,222.0,1.0,0.01593,263.6634521484375,140572300.0
2019-08-08,182.0,3.0,0.08513,268.8365173339844,87713900.0
2019-08-09,226.0,2.0,0.01444,267.0053100585937,93730000.0
2019-08-10,19.0,2.0,0.14939,,
2019-08-11,11.0,1.0,0.19567,,
2019-08-12,123.0,2.0,0.01068,263.7548828125,65527600.0
2019-08-13,200.0,1.0,0.00917,267.8567810058594,94299800.0
2019-08-14,288.0,1.0,-0.00976,259.9368896484375,135622100.0
2019-08-15,156.0,2.0,-0.01252,260.6236267089844,99556600.0
2019-08-16,215.0,1.0,0.01063,264.4691467285156,83018300.0
2019-08-17,18.0,2.0,-0.10894,,
2019-08-18,23.0,1.0,0.23463,,
2019-08-19,136.0,1.0,0.0584,267.6553649902344,53571800.0
2019-08-20,143.0,1.0,0.00946,265.6044616699219,51596400.0
2019-08-21,183.0,2.0,0.06452,267.7652587890625,49524700.0
2019-08-22,156.0,2.0,-0.00335,267.6828918457031,51666400.0
2019-08-23,341.0,1.0,0.04122,260.8067932128906,149161500.0
2019-08-24,44.0,1.0,-0.04153,,
2019-08-25,30.0,1.0,0.18019,,
2019-08-26,147.0,1.0,0.04016,263.6908874511719,72423800.0
2019-08-27,174.0,1.0,0.03216,262.6562805175781,66668900.0
2019-08-28,126.0,1.0,0.01173,264.5057373046875,59696700.0
2019-08-29,159.0,3.0,0.02254,267.8842468261719,57899400.0
2019-08-30,208.0,1.0,-0.01625,267.7652587890625,62901200.0
2019-08-31,33.0,1.0,0.14552,,
2019-09-01,15.0,1.0,0.25519,,
2019-09-02,18.0,1.0,0.08306,,
2019-09-03,113.0,1.0,0.04367,266.1996765136719,69101400.0
2019-09-04,152.0,1.0,0.03837,269.2210998535156,46887300.0
2019-09-05,183.0,2.0,0.04849,272.6820068359375,83258100.0
2019-09-06,174.0,1.0,0.01261,272.8926696777344,49584300.0
2019-09-07,24.0,1.0,0.03018,,
2019-09-08,14.0,1.0,0.27894,,
2019-09-09,136.0,1.0,0.05927,273.0298767089844,51260300.0
2019-09-10,101.0,3.0,0.00445,272.9658203125,57947100.0
2019-09-11,156.0,1.0,-0.02674,274.9068908691406,68821100.0
2019-09-12,167.0,1.0,-0.02609,275.859130859375,72908700.0
2019-09-13,174.0,1.0,0.02279,275.676025390625,62104800.0
2019-09-14,20.0,2.0,0.12501,,
2019-09-15,22.0,1.0,-0.09352,,
2019-09-16,126.0,1.0,0.00692,274.8245544433594,58191200.0
2019-09-17,130.0,1.0,-0.01254,275.5204162597656,41475500.0
2019-09-18,204.0,1.0,-0.0047,275.68511962890625,73375800.0
2019-09-19,171.0,1.0,0.01102,275.6667785644531,76560500.0
2019-09-20,193.0,2.0,-0.06907,274.36431884765625,89565000.0
2019-09-21,31.0,3.0,0.06125,,
2019-09-22,18.0,1.0,-0.10893,,
2019-09-23,114.0,2.0,0.00479,274.3000183105469,43476800.0
2019-09-24,225.0,1.0,0.01632,272.1475830078125,94869400.0
2019-09-25,128.0,2.0,0.05061,273.7572631835937,71854000.0
2019-09-26,124.0,2.0,0.016,273.1869812011719,56179700.0
2019-09-27,194.0,1.0,-0.00259,271.71533203125,84746600.0
2019-09-28,31.0,1.0,-0.05665,,
2019-09-29,7.0,2.0,0.18487,,
2019-09-30,105.0,1.0,-0.0416,272.97540283203125,51662400.0
2019-10-01,203.0,1.0,-0.00086,269.7284545898437,88242400.0
2019-10-02,248.0,1.0,0.0408,264.9637756347656,122539500.0
2019-10-03,225.0,1.0,0.07595,267.13458251953125,85278800.0
2019-10-04,219.0,1.0,-0.0025,270.7493896484375,65091200.0
2019-10-05,33.0,1.0,0.05915,,
2019-10-06,25.0,1.0,0.09046,,
2019-10-07,124.0,1.0,-0.03369,269.581298828125,59610500.0
2019-10-08,193.0,1.0,-0.0079,265.39605712890625,95708100.0
2019-10-09,166.0,1.0,0.00798,267.9164428710937,62359400.0
2019-10-10,205.0,1.0,0.05898,269.7284545898437,55296300.0
2019-10-11,255.0,1.0,0.04002,272.5246276855469,98720400.0
2019-10-12,29.0,1.0,-0.01856,,
2019-10-13,8.0,3.0,0.09268,,
2019-10-14,93.0,1.0,0.06083,272.22119140625,40394800.0
2019-10-15,186.0,1.0,0.01051,274.9162292480469,46754500.0
2019-10-16,121.0,2.0,0.06228,274.4747314453125,48928200.0
2019-10-17,129.0,1.0,0.02398,275.2841796875,45736600.0
2019-10-18,157.0,1.0,0.07283,274.07928466796875,64304000.0
2019-10-19,17.0,1.0,0.04682,,
2019-10-20,13.0,1.0,0.14032,,
2019-10-21,110.0,1.0,0.00056,275.9372253417969,39048600.0
2019-10-22,143.0,2.0,-0.01576,275.0358581542969,48594700.0
2019-10-23,126.0,3.0,-0.04206,275.8360900878906,34352200.0
2019-10-24,165.0,2.0,0.13521,276.2867736816406,35453100.0
2019-10-25,185.0,1.0,-0.02884,277.41815185546875,45205400.0
2019-10-26,28.0,1.0,-0.14885,,
2019-10-27,18.0,1.0,-0.09966,,
2019-10-28,137.0,2.0,0.03384,278.9818420410156,42147000.0
2019-10-29,162.0,2.0,-0.0341,278.8990783691406,44284900.0
2019-10-30,128.0,2.0,-0.02261,279.7544860839844,49643900.0
2019-10-31,114.0,1.0,0.04187,279.00946044921875,69053800.0
