20200716,1,600,0
20200825,2,322,-0.0915
20200826,1,560,-0.1027
20200829,1,327,0.3818
20200830,1,420,0
20200902,1,639,0.5574
20200903,1,623,0
20200905,1,302,0
20200908,1,555,0
20200909,1,529,0
20200910,1,528,0
20200912,3,85,-0.06037
20200914,1,475,0.4278
20200915,2,280,-0.4441
20200916,1,582,0.7269
20200918,3,196,0.27563
20200919,3,94,0.45337
20200922,1,404,0
20200923,3,222,-0.02573
20200925,2,238,-0.33485
20200926,2,151,0
20200927,7,47,-0.10429
20200928,8,93,0.00227
20200929,41,32,0.08019
20200930,705,1,0.03746
20201001,143,7,-0.00261
20201002,55,22,-0.06651
20201003,6,46,0.15547
20201004,6,66,0.38285
20201005,51,20,-0.02777
20201006,191,6,0.07682
20201007,118,11,0.03191
20201008,58,22,0.01468
20201009,48,20,-0.0124
20201010,6,52,-0.25405
20201011,7,55,-0.19157
20201012,52,22,-0.03518
20201013,29,40,0.05585
20201014,23,50,-0.05503
20201015,51,18,0.09284
20201016,23,37,0.09487
20201017,1,312,0
20201018,2,184,-0.53505
20201019,2,145,0.3404
20201020,10,87,-0.11139
20201021,7,128,-0.18233
20201022,28,38,0.16614
20201023,17,44,0.15286
20201024,3,81,-0.10113
20201025,7,50,0.1661
20201026,44,26,0.0806
20201027,131,9,0.04923
20201028,59,25,0.11336
20201029,34,31,0.02079
20201030,12,71,0.13706
20201031,4,66,-0.1233
20201101,1,352,-0.4767
20201102,10,75,0.0024
20201103,26,34,0.03529
20201104,7,79,0.06594
20201105,69,12,0.03491
20201106,108,5,0.09617
20201107,37,7,0.05132
20201108,89,5,0.03417
20201109,322,7,0.04426
20201110,163,11,0.04094
20201111,465,3,0.03849
20201112,1054,2,0.04957
20201113,431,4,0.11925
20201114,103,3,0.17749
20201115,228,3,0.0785
20201116,726,3,0.05525
20201117,1887,2,0.07072
20201118,1675,1,0.05177
20201119,906,2,0.06682
20201120,1158,1,0.04767
20201121,132,2,0.07471
20201122,367,1,0.10135
20201123,2100,1,0.06129
20201124,2773,1,0.06983
20201125,5462,1,0.07978
20201126,2331,1,0.08641
20201127,4982,1,0.0525
20201128,616,1,0.07905
20201129,1029,1,0.06899
20201130,3605,1,0.03687
20201201,2301,1,0.01937
20201202,2926,1,0.04367
20201203,1020,1,0.05127
20201204,862,1,0.07079
20201205,188,2,0.10802
20201206,252,1,0.09612
20201207,2713,1,0.08767
20201208,2024,1,0.07373
20201209,1150,2,0.06087
20201210,784,3,0.06726
20201211,754,1,0.06883
20201212,170,1,0.09939
20201213,337,1,0.10086
20201214,987,1,0.0427
20201215,979,1,0.0216
20201216,910,2,0.01966
20201217,849,3,0.07676
20201218,1026,2,0.05965
20201219,173,2,0.12218
20201220,253,2,0.06542
20201221,1470,1,0.07002
20201222,1195,2,0.039
20201223,1050,2,0.04451
20201224,463,3,0.0535
20201225,96,2,0.07186
20201226,103,2,0.07677
20201227,257,3,0.09891
20201228,1452,1,0.00054
20201229,1080,1,0.03299
20201230,731,1,0.01446
20201231,983,1,0.0255
20210101,202,1,0.0798
20210102,189,2,0.08468
20210103,271,3,0.08742
20210104,880,1,0.00935
20210105,802,1,0.04835
20210106,773,3,0.04533
20210107,636,3,0.03494
20210108,521,4,0.01918
20210109,98,5,0.17087
20210110,140,5,0.15256
20210111,516,5,0.06098
20210112,444,7,0.07963
20210113,1087,2,0.05277
20210114,1395,3,0.06982
20210115,1297,3,0.07675
20210116,124,3,0.14543
20210117,161,4,0.11792
20210118,310,3,0.11429
20210119,595,3,0.05472
20210120,522,5,0.0035
20210121,430,5,0.0406
20210122,2081,3,0.10577
20210123,300,3,0.15041
20210124,143,3,0.09934
20210125,1361,4,0.05895
20210126,1366,4,0.02811
20210127,1347,5,0.05084
20210128,473,7,0.08242
20210129,134,15,0.13517
20210130,66,10,0.14255
20210131,192,8,0.1492
20210201,295,12,0.08662
20210202,539,5,0.07505
20210203,299,9,0.11836
20210204,96,7,0.13733
20210205,279,5,0.14141
20210206,37,5,0.16737
20210207,66,6,0.06431
20210208,861,2,0.08375
20210209,434,6,0.10233
20210210,294,8,0.06911
20210211,641,5,0.02958
20210212,803,3,0.04292
20210213,140,2,0.11718
20210214,139,2,0.0708
20210215,560,1,0.08716
20210216,2202,1,0.04244
20210217,920,1,0.04842
20210218,1965,1,0.07087
20210219,2822,1,0.07809
20210220,366,2,0.1201
20210221,776,2,0.10103
20210222,1646,1,0.05289
20210223,927,3,0.03793
20210224,1038,3,0.07863
20210225,1330,3,0.04596
20210226,1268,3,0.05587
20210227,219,3,0.14021
20210228,353,3,0.09729
20210301,837,4,0.00419
20210302,791,5,0.06833
20210303,1197,4,0.0583
20210304,972,2,0.07835
20210305,656,3,0.05829
20210306,136,3,0.12238
20210307,332,2,0.10899
20210308,780,2,0.03975
20210309,558,4,0.07888
20210310,465,5,0.07127
20210311,608,2,0.07663
20210312,432,3,0.09049
20210313,87,3,0.1443
20210314,132,3,0.14301
20210315,384,3,0.03512
20210316,404,4,0.0414
20210317,401,5,0.0404
20210318,361,5,0.02471
20210319,167,7,0.06307
20210320,40,6,0.02582
20210321,104,5,0.08603
20210322,406,3,0.04871
20210323,502,3,0.02171
20210324,654,2,-0.01547
20210325,381,4,0.0631
20210326,340,4,0.09089
20210327,51,4,0.09827
20210328,104,4,0.11484
20210329,743,1,0.00241
20210330,633,2,0.03516
20210331,501,2,0.04665
20210401,425,3,-0.00095
20210402,62,5,0.10187
20210403,44,5,0.13382
20210404,144,3,0.07619
20210405,488,5,0.04883
20210406,318,4,0.01013
20210407,274,4,0.08963
20210408,354,4,0.0625
20210409,349,3,0.10608
20210410,65,4,0.07162
20210411,113,3,0.1059
20210412,547,2,0.04257
20210413,898,1,0.05839
20210414,964,1,0.00264
20210415,683,1,-0.0272
20210416,377,4,0.01427
20210417,73,2,0.15321
20210418,107,4,0.05529
20210419,347,4,-0.04306
20210420,314,3,0.02629
20210421,237,4,0.04171
20210422,270,4,0.10082
20210423,187,5,0.09837
20210424,43,7,-0.00405
20210425,65,5,-0.018
20210426,214,5,0.07354
20210427,206,9,0.07835
20210428,188,9,0.04776
20210429,233,10,0.07623
20210430,121,12,0.03387
20210501,49,5,-0.00598
20210502,67,6,0.1164
20210503,275,8,-0.01965
20210504,390,3,0.06709
20210505,384,3,0.01886
20210506,778,1,0.01308
20210507,607,1,0.01562
20210508,135,1,0.00445
20210509,208,1,0.01251
20210510,1040,1,0.00283
20210511,1272,1,0.05436
20210512,467,2,0.07379
20210513,336,5,0.02489
20210514,303,3,0.12823
20210515,34,5,0.12032
20210516,82,5,0.05453
20210517,217,7,0.02032
20210518,332,4,0.07097
20210519,141,8,0.09401
20210520,223,5,0.04939
20210521,136,6,0.04503
20210522,34,5,0.17265
20210523,39,8,0.14782
20210524,178,7,0.0211
20210525,189,6,0.08485
20210526,181,8,0.11977
20210527,210,11,0.08651
20210528,439,6,0.08978
20210529,25,7,0.13372
20210530,18,7,0.19874
20210531,44,8,0.18712
20210601,144,7,0.07577
20210602,350,8,0.08067
20210603,192,13,0.02108
20210604,181,13,0.10045
20210605,28,13,0.07667
20210606,55,10,0.08064
20210607,175,16,0.05777
20210608,168,22,0.06449
20210609,123,20,0.14273
20210610,131,17,0.13811
20210611,125,16,0.07134
20210612,29,15,0.16816
20210613,54,14,0.01477
20210614,345,12,0.06092
20210615,241,15,0.09516
