20180801,3,9,-0.09103
20180802,2,17,-0.38075
20180803,12,3,-0.04688
20180806,3,9,-0.3026
20180807,6,8,-0.04878
20180808,6,6,-0.1805
20180809,7,10,-0.17851
20180810,10,2,0.0991
20180813,8,5,-0.27581
20180814,3,12,-0.05853
20180815,8,7,0.14739
20180816,18,4,-0.03261
20180817,6,10,0.08335
20180820,4,12,-0.16638
20180821,18,4,0.08891
20180822,11,7,-0.0433
20180823,11,6,-0.10332
20180824,7,11,-0.35533
20180826,1,4,0.25
20180827,4,18,0.24913
20180828,7,12,-0.11247
20180829,11,8,0.15034
20180830,7,15,0.10916
20180831,16,10,0.15771
20180904,11,10,0.13233
20180905,8,15,-0.06925
20180906,11,12,-0.00093
20180907,5,18,-0.38746
20180910,2,30,0.36755
20180911,2,38,0.4253
20180912,3,24,-0.12833
20180913,2,41,0.50855
20180914,14,10,0.281
20180917,3,21,-0.48823
20180918,10,14,-0.00654
20180919,4,23,0.14495
20180920,19,8,-0.01468
20180921,14,11,-0.00668
20180922,1,10,0.8814
20180923,1,5,-0.501
20180924,13,15,0.24017
20180925,4,30,0.19765
20180926,29,5,0.17748
20180927,15,11,0.05846
20180928,11,14,0.35051
20180929,1,23,-0.5423
20181001,12,21,-0.01543
20181002,5,30,0.04672
20181003,17,11,0.11758
20181004,30,9,-0.1641
20181005,33,7,0.01921
20181006,1,20,0.7269
20181008,56,5,0.00569
20181009,37,5,0.20754
20181010,112,1,0.00878
20181011,152,2,0.05243
20181012,93,2,-0.03219
20181013,13,1,0.27142
20181014,3,2,0.35753
20181015,59,2,0.01847
20181016,51,1,0.12134
20181017,49,1,0.18104
20181018,48,1,0.05934
20181019,32,3,0.20731
20181020,1,8,-0.1027
20181022,23,4,0.0172
20181023,61,2,0.06427
20181024,60,6,0.0871
20181025,45,7,0.10212
20181026,77,2,-0.02659
20181027,5,3,0.11894
20181028,2,3,-0.3753
20181029,84,2,-0.00358
20181030,65,4,0.07451
20181031,90,1,0.05937
20181101,42,7,0.04462
20181102,63,2,-0.0483
20181103,6,2,0.2249
20181105,46,2,0.04533
20181106,29,3,0.02073
20181107,59,3,-0.03233
